academic_year,region_czso_id,region_name,url_czso,url_json
2017,3140,Moravskoslezský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2017&u=v23__VUZEMI__100__3140,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2017&u=v23__VUZEMI__100__3140"","
2018,3018,Hlavní m?sto Praha,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3018,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3018"","
2018,3026,St?edo?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3026,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3026"","
2018,3034,Jiho?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3034,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3034"","
2018,3042,Plze?ský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3042,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3042"","
2018,3051,Karlovarský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3051,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3051"","
2018,3069,Ústecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3069,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3069"","
2018,3077,Liberecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3077,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3077"","
2018,3085,Královéhradecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3085,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3085"","
2018,3093,Pardubický kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3093,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3093"","
2018,3107,Kraj Vyso?ina,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3107,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3107"","
2018,3115,Jihomoravský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3115,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3115"","
2018,3123,Olomoucký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3123,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3123"","
2018,3131,Zlínský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3131,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3131"","
2018,3140,Moravskoslezský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3140,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2018&u=v23__VUZEMI__100__3140"","
2019,3018,Hlavní m?sto Praha,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3018,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3018"","
2019,3026,St?edo?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3026,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3026"","
2019,3034,Jiho?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3034,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3034"","
2019,3042,Plze?ský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3042,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3042"","
2019,3051,Karlovarský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3051,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3051"","
2019,3069,Ústecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3069,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3069"","
2019,3077,Liberecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3077,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3077"","
2019,3085,Královéhradecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3085,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3085"","
2019,3093,Pardubický kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3093,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3093"","
2019,3107,Kraj Vyso?ina,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3107,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3107"","
2019,3115,Jihomoravský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3115,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3115"","
2019,3123,Olomoucký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3123,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3123"","
2019,3131,Zlínský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3131,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3131"","
2019,3140,Moravskoslezský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3140,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2019&u=v23__VUZEMI__100__3140"","
2020,3018,Hlavní m?sto Praha,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3018,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3018"","
2020,3026,St?edo?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3026,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3026"","
2020,3034,Jiho?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3034,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3034"","
2020,3042,Plze?ský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3042,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3042"","
2020,3051,Karlovarský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3051,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3051"","
2020,3069,Ústecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3069,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3069"","
2020,3077,Liberecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3077,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3077"","
2020,3085,Královéhradecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3085,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3085"","
2020,3093,Pardubický kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3093,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3093"","
2020,3107,Kraj Vyso?ina,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3107,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3107"","
2020,3115,Jihomoravský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3115,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3115"","
2020,3123,Olomoucký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3123,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3123"","
2020,3131,Zlínský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3131,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3131"","
2020,3140,Moravskoslezský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3140,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2020&u=v23__VUZEMI__100__3140"","
2021,3018,Hlavní m?sto Praha,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3018,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3018"","
2021,3026,St?edo?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3026,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3026"","
2021,3034,Jiho?eský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3034,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3034"","
2021,3042,Plze?ský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3042,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3042"","
2021,3051,Karlovarský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3051,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3051"","
2021,3069,Ústecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3069,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3069"","
2021,3077,Liberecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3077,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3077"","
2021,3085,Královéhradecký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3085,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3085"","
2021,3093,Pardubický kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3093,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3093"","
2021,3107,Kraj Vyso?ina,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3107,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3107"","
2021,3115,Jihomoravský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3115,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3115"","
2021,3123,Olomoucký kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3123,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3123"","
2021,3131,Zlínský kraj,https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3131,"""https://vdb.czso.cz/vdbvo2/faces/cs/index.jsf?page=vystup-objekt&z=T&f=TABULKA&pvo=VZD16b&c=v3~15__RP2021&u=v23__VUZEMI__100__3131"","
